Doce de mamão verde em calda drenado,Colher de sopa,25,gramas,209,42,58,0.3,0.1,NULL,1.2,5,NULL,12,0.2,NULL,9,5,NULL,NULL,NULL
Maminha (carne bovina) grelhada sem adição de sal,Fatia média,100,gramas,153,65,0,30.7,2.4,9.7,NULL,58,NULL,4,2.4,NULL,386,21,NULL,0.04,1.46
Mandioca cozida com pouco sal,Colher de sopa,37,gramas,125,69,30,0.6,0.3,0.1,1.6,189,11.1,19,0.1,NULL,100,27,0.06,NULL,NULL
Mandioca cozida sem sal,Colher de sopa,37,gramas,125,69,30,0.6,0.3,0.1,1.6,1,11.1,19,0.1,NULL,100,27,0.06,NULL,NULL
Mandioca frita sem sal,Pedaço médio,100,gramas,300,37,50,1.4,11.2,1.7,1.9,9,NULL,23,0.3,NULL,176,95,0.05,NULL,NULL
Manga Haden crua,Unidade média,140,gramas,64,82,17,0.4,0.3,0.1,1.6,1,17.4,12,0.1,81,148,8,0.02,0.06,NULL
Manga Palmer crua,Unidade,165,gramas,72,80,19,0.4,0.2,NULL,1.6,2,65.5,12,0.1,393,157,9,0.09,0.03,NULL
Polpa de manga congelada,Sache,100,gramas,48,86,13,0.4,0.2,0.1,1.1,7,24.9,7,0.1,NULL,131,9,NULL,0.07,NULL
Manga Tommy Atkins crua,Unidade,140,gramas,51,86,13,0.9,0.2,0.1,2.1,NULL,7.9,8,0.1,59,138,7,NULL,0.04,NULL
Manjeiricão cru,Colher de sopa,10,gramas,21,93,4,2.0,0.4,0.1,3.3,4,2.3,211,1.0,517,252,58,0.06,0.21,0.90
Manjuba (peixe) frito empanado com farinha de trigo sem sal,Unidade média,30,gramas,344,41,10,23.5,22.6,5.5,0.4,37,NULL,763,3.0,30,319,47,0.05,0.07,0.79
Manjuba (peixe) frito sem sal,Unidade média,30,gramas,349,41,0,30.1,24.5,5.3,NULL,41,NULL,575,0.9,12,318,32,0.03,0.03,7.27
Manteiga com sal,Colher de sopa,32,gramas,726,16,0,0.4,82.4,49.2,NULL,579,NULL,9,0.2,924,15,1,NULL,NULL,NULL
Manteiga sem sal,Colher de sopa,32,gramas,758,14,0,0.4,86.0,51.5,NULL,4,NULL,4,NULL,1013,5,1,NULL,NULL,NULL
Maracujá cru,Colher de sopa,40,gramas,68,83,12,2.0,2.1,0.2,1.1,2,19.8,5,0.6,57,338,28,NULL,0.05,NULL
Polpa de maracujá congelada,Sache,100,gramas,39,89,10,0.8,0.2,NULL,0.5,8,7.3,5,0.3,NULL,228,10,NULL,0.09,NULL
Suco de maracujá concentrado industrializado,Colher de sopa,10,mL,42,89,10,0.8,0.2,NULL,0.4,22,13.7,4,0.3,NULL,201,4,NULL,0.08,1.92
Margarina fabricada com óleo hidrogenado com sal,Colher de sopa,32,gramas,596,32,0,NULL,67.4,14.9,NULL,894,NULL,6,0.1,462,21,1,NULL,NULL,NULL
Margarina fabricada com óleo hidrogenado sem sal,Colher de sopa,32,gramas,723,20,0,NULL,81.7,NULL,NULL,78,NULL,3,0.1,534,2,1,NULL,NULL,NULL
Margarina fabricada com óleo interesterificado com sal,Colher de sopa,32,gramas,594,32,0,NULL,67.2,21.9,NULL,561,NULL,5,NULL,385,15,1,NULL,NULL,NULL
Margarina fabricada com óleo interesterificado sem sal,Colher de sopa,32,gramas,593,33,0,NULL,67.1,20.9,NULL,33,NULL,5,0.1,245,5,1,NULL,NULL,NULL
Maria mole,Unidade,30,gramas,301,22,74,3.8,0.2,NULL,0.7,15,NULL,13,0.4,NULL,24,7,0.04,NULL,NULL
Maria mole com coco queimado,Unidade,30,gramas,307,21,75,3.9,0.1,NULL,0.6,14,NULL,19,0.5,NULL,36,6,0.04,NULL,NULL
Marmelada,Fatia média,60,gramas,257,28,71,0.4,0.1,NULL,4.1,11,NULL,11,0.7,NULL,83,6,NULL,NULL,NULL
Massa de lasanha cozida,Fatia,100,gramas,164,60,33,5.8,1.2,0.6,1.6,207,NULL,10,1.2,NULL,54,4,0.04,NULL,3.96
Massa de lasanha crua,Porção,100,gramas,220,45,45,7.0,1.3,0.5,1.6,667,NULL,17,1.9,NULL,137,13,0.08,NULL,NULL
Massa de pastel frita,Unidade,30,gramas,570,1,49,6.0,40.9,6.9,1.3,1175,NULL,11,1.4,NULL,143,13,0.16,NULL,NULL
Massa de patel crua,Unidade,30,gramas,310,27,57,6.9,5.5,2.1,1.4,1344,NULL,13,1.1,NULL,167,14,0.15,NULL,NULL
Maxixe cru,Fatia média,3,gramas,14,95,3,1.4,0.1,NULL,2.2,11,9.6,21,0.4,3,328,10,0.06,0.02,NULL
Mel de abelha,Colher de sopa,15,gramas,309,16,84,0.0,0.0,NULL,NULL,6,0.7,10,0.3,NULL,99,6,0.11,NULL,NULL
Melado,Colher de sopa,16,gramas,297,22,77,0.0,0.0,NULL,NULL,4,NULL,102,5.4,NULL,395,115,NULL,0.05,NULL
Melancia crua,Fatia média,200,gramas,33,91,8,0.9,NULL,NULL,0.1,NULL,6.1,8,0.2,31,104,10,NULL,NULL,NULL
Melão cru,Fatia grande,115,gramas,29,91,8,0.7,NULL,NULL,0.3,11,8.7,3,0.2,1,216,6,NULL,NULL,NULL
Filé de merluza assado com pouco sal,Filé médio,100,gramas,122,71,0,26.6,0.9,0.2,NULL,299,NULL,36,0.4,NULL,364,20,0.05,NULL,7.97
Filé de merluza assado sem sal,Filé médio,100,gramas,122,71,0,26.6,0.9,0.2,NULL,120,NULL,36,0.4,NULL,364,20,0.05,NULL,7.97
Filé de merluza cru,Filé médio,100,gramas,89,82,0,16.6,2.0,0.9,NULL,80,NULL,20,0.2,NULL,340,27,NULL,NULL,1.34
Filé de merluza frito com pouco sal,Filé médio,100,gramas,192,63,0,26.9,8.5,1.4,NULL,478,NULL,36,0.4,NULL,447,38,0.05,NULL,0.77
Merluza filé frito sem sal,Filé médio,100,gramas,192,63,0,26.9,8.5,1.4,NULL,90,NULL,36,0.4,NULL,447,38,0.05,NULL,0.77
Mexerica murcote crua,Unidade grande,100,gramas,58,84,15,0.9,0.1,NULL,3.1,1,21.8,33,0.1,NULL,159,12,0.08,0.07,NULL
Mexerica rio crua,Unidade grande,100,gramas,37,90,9,0.7,0.1,NULL,2.7,2,112.0,17,0.1,NULL,125,8,0.03,NULL,NULL
Milho verde cru,Colher de sopa,20,gramas,138,64,29,6.6,0.6,0.2,3.9,1,NULL,2,0.4,16,185,33,0.30,NULL,NULL
Milho verde enlatado sem a água,Colher de sopa,24,gramas,98,76,17,3.2,2.4,0.6,4.6,260,1.7,2,0.6,24,162,20,NULL,0.05,3.74
Miolo de alcatra (carne bovina) sem gordura grelhado sem sal,Bife médio,100,gramas,241,52,0,31.9,11.6,5.1,NULL,52,NULL,5,3.2,NULL,385,26,0.03,0.05,4.66
Miolo de alcatra bovino sem gordura grelhado com muito pouco sal,Bife médio,100,gramas,241,52,0,31.9,11.6,5.1,NULL,231,NULL,5,3.2,NULL,385,26,0.03,0.05,4.66
Mistura de flocos de trigo com cevada e aveia,Colher de sopa,9,gramas,381,4,82,8.9,2.1,0.5,5.0,1163,13.1,584,12.6,NULL,244,72,0.76,0.88,7.46
Mistura em pó para curau,Colher de sopa,16,gramas,402,4,80,2.2,13.4,3.0,2.5,223,NULL,31,0.9,NULL,55,9,0.13,NULL,NULL
Mistura para bolo,Colher de sopa,12,gramas,419,1,85,6.2,6.1,2.1,1.7,463,NULL,59,1.2,NULL,75,28,0.18,NULL,1.52
Molho de tomate industrializado,Colher de sopa,20,gramas,38,88,8,1.4,0.9,0.1,3.1,418,2.7,12,1.6,38,388,17,NULL,NULL,NULL
Morango cru,Unidade média,12,gramas,30,92,7,0.9,0.3,NULL,1.7,NULL,63.6,11,0.3,NULL,184,10,NULL,0.03,NULL
Mortadela,Fatia média,15,gramas,269,56,6,12.0,21.6,6.1,NULL,1212,NULL,67,1.5,25,247,19,0.14,0.06,3.00
Mostarda folha crua,Colher de sopa,10,gramas,18,93,3,2.1,0.2,NULL,1.9,3,38.6,68,1.1,NULL,364,16,0.05,0.04,NULL
Músculo bovino sem gordura cozido sem sal,Pedaço médio,35,gramas,194,63,0,31.2,6.7,2.9,NULL,62,NULL,5,2.4,2,253,13,NULL,NULL,1.97
Músculo bovino sem gordura cozido com pouco sal,Pedaço médio,35,gramas,194,63,0,31.2,6.7,2.9,NULL,241,NULL,5,2.4,2,253,13,NULL,NULL,1.97
Nabo cru,Fatia média,3,gramas,18,94,4,1.2,0.1,NULL,2.6,2,9.6,42,0.2,NULL,280,15,0.07,NULL,NULL
Nêspera crua,Unidade média,55,gramas,43,88,12,0.3,NULL,NULL,3.0,NULL,3.2,20,0.1,85,113,10,NULL,NULL,NULL
Nhoque de batata cozido com pouco sal,Colher de sopa,25,gramas,181,55,37,5.9,1.9,0.6,1.8,134,NULL,11,1.6,15,164,18,0.08,NULL,NULL
Nhoque de batata cozido sem adição de sal,Colher de sopa,25,gramas,181,55,37,5.9,1.9,0.6,1.8,7,NULL,11,1.6,15,164,18,0.08,NULL,NULL
Noz crua,Unidade,5,gramas,620,6,18,14.0,59.4,5.6,7.2,5,NULL,105,2.0,NULL,533,153,0.38,NULL,1.08
Óleo de babaçu,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,50.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Óleo de canola,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Óleo de girassol,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,10.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Óleo de milho,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,15.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Óleo de pequi,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,39.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Óleo de soja,Colher de sopa,8,gramas,884,NULL,NULL,NULL,100.0,15.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Omelete de queijo sem sal,Unidade pequena,75,gramas,268,60,0,15.6,22.0,6.4,NULL,216,NULL,166,1.4,59,127,14,0.03,0.24,NULL
Orelha de porco salgada,Pedaço médio,50,gramas,258,60,0,18.5,19.9,7.3,NULL,616,NULL,5,1.4,NULL,228,2,0.07,0.03,NULL
Ovo de codorna inteiro cru,Unidade,10,gramas,177,72,1,13.7,12.7,8.9,NULL,129,NULL,79,3.3,305,79,11,0.11,0.12,0.97
Clara de ovo de galinha cozida sem sal,Unidade média,30,gramas,59,85,0,13.4,0.1,NULL,NULL,181,NULL,6,0.1,NULL,146,11,NULL,0.08,NULL
Gema de ovo de galinha cozida sem sal,Unidade média,15,gramas,353,50,2,15.9,30.8,9.2,NULL,45,NULL,114,2.9,148,87,9,0.18,0.22,NULL
Ovo de galinha inteiro cozido sem sal,Unidade média,45,gramas,146,76,1,13.3,9.5,2.9,NULL,146,NULL,49,1.5,32,139,11,0.08,0.30,NULL
Ovo de galinha inteiro cru,Unidade média,50,gramas,143,76,2,13.0,8.9,2.6,NULL,168,NULL,42,1.6,79,150,13,0.07,0.58,0.75
Ovo de galinha interio frito sem sal,Unidade média,50,gramas,240,63,1,15.6,18.6,4.1,NULL,166,NULL,73,2.1,94,184,16,0.06,0.32,NULL
Paçoca de amendoim,Unidade,30,gramas,487,2,52,16.0,26.1,4.1,7.3,167,NULL,22,1.1,NULL,348,101,NULL,NULL,NULL
Paleta  (carne bovina) sem gordura cozida sem sal,Pedaço médio,35,gramas,194,63,0,29.7,7.4,3.4,NULL,58,NULL,6,2.2,NULL,250,18,0.03,0.04,2.16
Paleta (carne bovina) sem gordura cozida com pouco sal,Pedaço médio,35,gramas,194,63,0,29.7,7.4,3.4,NULL,237,NULL,6,2.2,NULL,250,18,0.03,0.04,2.16
Palmito jussara em conserva,Colher de sopa,15,gramas,23,91,4,1.8,0.4,0.1,3.2,514,2.0,58,0.3,NULL,244,34,0.06,0.04,NULL
Palmito pupunha em conserva,Colher de sopa,15,gramas,29,89,6,2.5,0.5,NULL,2.6,563,8.7,32,0.2,NULL,206,25,0.03,NULL,NULL
Pamonha,Barra,100,gramas,171,61,31,2.6,4.8,0.5,2.4,132,NULL,4,0.4,NULL,125,15,NULL,NULL,NULL
Pão de aveia,Fatia,25,gramas,343,20,60,12.4,5.7,1.1,6.0,606,NULL,109,4.7,NULL,210,57,0.09,0.03,NULL
Pão de glúten,Fatia,25,gramas,253,41,44,12.0,2.7,0.5,2.5,22,NULL,156,5.7,NULL,65,24,0.04,0.03,NULL
Pão de milho,Fatia,25,gramas,292,30,56,8.3,3.1,0.6,4.3,507,NULL,78,3.0,NULL,89,29,0.08,NULL,NULL
Pão de queijo assado,Unidade média,30,gramas,363,34,34,5.1,24.6,NULL,0.6,773,NULL,102,0.3,61,93,8,0.04,0.10,NULL
Pão de soja,Fatia,25,gramas,309,26,57,11.3,3.6,0.7,5.7,663,NULL,90,3.3,NULL,296,48,0.07,0.04,NULL
Pão de trigo em forma integral,Fatia,25,gramas,253,35,50,9.4,3.7,0.7,6.9,506,NULL,132,3.0,NULL,163,60,0.08,0.04,NULL
Pão de trigo sovado,Fatia,50,gramas,311,26,61,8.4,2.8,0.8,2.4,431,NULL,52,2.3,NULL,91,22,0.08,0.04,NULL
Pão francês,Unidade,50,gramas,300,28,59,8.0,3.1,1.0,2.3,648,NULL,16,1.0,3,142,25,0.39,0.67,2.34
Pastel de carne cru,Unidade média,50,gramas,289,34,42,10.7,8.8,3.7,1.0,1309,NULL,17,2.0,NULL,166,18,0.06,0.03,1.58
Pastel de carne frito,Unidade média,50,gramas,388,23,44,10.1,20.1,4.8,1.0,1040,NULL,13,2.5,NULL,156,14,0.06,0.05,1.83
Pastel de queijo cru,Unidade média,50,gramas,308,31,46,9.9,9.6,NULL,1.1,985,NULL,155,1.0,NULL,103,16,0.07,0.03,NULL
Pastel de quejo frito,Unidade média,50,gramas,422,18,48,8.7,22.7,NULL,0.9,821,NULL,126,1.3,18,124,15,0.09,0.04,NULL
Patinho  (carne bovina) sem gordura grelhado sem sal,Bife médio,100,gramas,219,55,0,35.9,7.3,3.1,NULL,60,NULL,5,3.0,NULL,421,27,0.04,0.03,3.01
Patinho (carne bovina) sem gordura grelhado com pouco sal,Bife médio,100,gramas,219,55,0,35.9,7.3,3.1,NULL,239,NULL,5,3.0,NULL,421,27,0.04,0.03,3.01
Pé-de-moleque,Unidade média,20,gramas,503,3,55,13.2,28.0,5.1,3.4,16,NULL,27,1.3,NULL,355,108,0.04,0.03,5.94
Peito bovino sem gordura cozido sem adição de sal,Pedaço grande,100,gramas,338,51,0,22.2,27.0,11.7,NULL,56,NULL,4,1.6,NULL,204,14,NULL,0.30,4.54
Peito de fango com pele assado sem adição de sal,Unidade média,180,gramas,212,59,0,33.4,7.6,2.2,NULL,56,NULL,8,0.5,6,380,18,0.12,NULL,15.80
Peito de frango com pele assado com  pouco sal,Unidade média,180,gramas,212,59,0,33.4,7.6,2.2,NULL,254,NULL,8,0.5,6,380,18,0.12,NULL,15.80
Peito de frango sem pele cozido com pouco sal,Unidade média,180,gramas,163,66,0,31.5,3.2,1.1,NULL,233,NULL,6,0.3,NULL,231,14,0.10,NULL,7.60
Peito de frango sem pele cozido sem adição de sal,Unidade média,180,gramas,163,66,0,31.5,3.2,1.1,NULL,36,NULL,6,0.3,NULL,231,14,0.10,NULL,7.60
Peito de frango sem pele grelhado sem adição de sal,Unidade média,180,gramas,159,64,0,32.0,2.5,0.9,NULL,50,NULL,5,0.3,NULL,387,18,0.11,NULL,24.83
Pepino cru,Fatia média,3,gramas,10,97,2,0.9,NULL,NULL,1.1,NULL,5.0,10,0.1,2,154,9,NULL,0.03,NULL
Pequi cru,Unidade,76.4,gramas,205,66,13,2.3,18.0,NULL,19.0,NULL,8.3,32,0.3,30,298,30,0.17,0.48,2.57
Pêra park crua,Unidade média,110,gramas,61,83,16,0.2,0.2,0.1,3.0,1,2.4,9,0.3,NULL,102,6,0.06,NULL,NULL
Pêra williams crua,Unidade média,110,gramas,53,85,14,0.6,0.1,NULL,3.0,NULL,2.8,8,0.1,NULL,116,6,NULL,NULL,NULL
Pernil (carne de porco) assado sem adição de sal,Fatia,100,gramas,262,49,0,32.1,13.9,4.8,NULL,62,NULL,18,1.3,NULL,395,27,0.77,0.09,6.57
Peru assado,Pedaço médio,100,gramas,163,65,0,26.2,5.7,1.6,NULL,628,NULL,14,0.6,NULL,175,12,0.06,NULL,6.23
Pescada branca crua,Pedaço médio,100,gramas,111,80,0,16.3,4.6,0.8,NULL,76,NULL,16,0.2,3,261,19,NULL,0.04,0.60
Pescada branca frita com sal,Filé,100,gramas,223,57,0,27.4,11.8,2.3,NULL,475,NULL,378,0.5,39,355,30,0.08,0.11,8.07
Pescada branca frita sem adição de sal,Filé,100,gramas,223,57,0,27.4,11.8,2.3,NULL,107,NULL,378,0.5,39,355,30,0.08,0.11,8.07
Filé de pescada empanada com farinha de trigo frita com pouco sal,Filé,100,gramas,283,53,5,21.4,19.1,2.2,NULL,475,NULL,26,0.9,18,216,28,NULL,0.03,0.60
Filé de pescada empanada com farinha de trigo frito sem sal,Filé,100,gramas,283,53,5,21.4,19.1,2.2,NULL,91,NULL,26,0.9,18,216,28,NULL,0.03,0.60
Filé de pescada cru,Filé,100,gramas,107,80,0,16.7,4.0,0.9,NULL,77,NULL,14,0.2,48,253,23,NULL,0.05,3.10
File de pescada frito com  pouco sal,Filé,100,gramas,154,67,0,28.6,3.6,1.0,NULL,475,NULL,10,0.3,4,249,21,0.14,NULL,8.87
Filé de pescada frito sem adição de sal,Filé,100,gramas,154,67,0,28.6,3.6,1.0,NULL,115,NULL,10,0.3,4,249,21,0.14,NULL,8.87
Filé de pescada ao molho escabeche com pouco sal,Filé,100,gramas,142,75,5,11.8,8.0,1.3,0.8,172,6.9,20,1.5,19,208,18,NULL,0.03,1.10
Filé de pescada ao molho escabeche preparado sem sal,Filé,100,gramas,142,75,5,11.8,8.0,1.3,0.8,51,6.9,20,1.5,19,208,18,NULL,0.03,1.10
Pescadinha crua,Filé,100,gramas,76,81,0,15.5,1.1,0.3,NULL,120,NULL,332,0.5,NULL,304,34,0.08,NULL,6.60
Pêssego aurora cru,Unidade média,60,gramas,36,89,9,0.8,NULL,NULL,1.4,NULL,3.3,3,0.2,NULL,124,4,0.05,NULL,NULL
Pêssego enlatado em calda,Colher de sopa,30,gramas,63,82,17,0.7,NULL,NULL,1.0,3,NULL,4,0.6,24,95,4,NULL,NULL,NULL
Picanha bovina com gordura grelhada com sal,Bife médio,100,gramas,289,53,0,26.4,19.5,7.9,NULL,234,NULL,4,3.2,NULL,355,24,0.03,0.06,1.60
Picanha bovina com gordura grelhada sem sal,Bife médio,100,gramas,289,53,0,26.4,19.5,7.9,NULL,60,NULL,4,3.2,NULL,355,24,0.03,0.06,1.60
Picanha bovina sem gordura grelhada com sal,Bife médio,100,gramas,238,55,0,31.9,11.3,4.5,NULL,237,NULL,4,3.6,NULL,377,25,NULL,0.08,1.82
Picanha bovina sem gordura grelhada sem sal,Bife médio,100,gramas,238,55,0,31.9,11.3,4.5,NULL,61,NULL,4,3.6,NULL,377,25,NULL,0.08,1.82
Pimentão amarelo cru,Colher de sopa,15,gramas,28,92,6,1.2,0.4,NULL,1.9,NULL,201.4,10,0.4,20,221,11,0.04,0.03,NULL
Pimentão verde cru,Colher de sopa,16,gramas,21,94,5,1.1,0.2,NULL,2.6,NULL,100.2,9,0.4,23,174,8,NULL,NULL,NULL
Pimentão vermelho cru,Colher de sopa,17,gramas,23,93,5,1.0,0.1,NULL,1.6,NULL,158.2,6,0.3,43,211,11,0.05,0.06,NULL
Pinha crua,Unidade média,60,gramas,88,75,22,1.5,0.3,0.1,3.4,1,35.9,21,0.2,NULL,283,31,0.12,0.04,NULL
Pinhão cozido sem adição de sal,Concha média,100,gramas,174,51,44,3.0,0.7,0.3,15.6,1,27.7,16,0.8,NULL,727,53,NULL,NULL,NULL
Pintado (peixe) assado sem adição de sal,Filé,120,gramas,192,57,0,36.5,4.0,1.8,NULL,81,NULL,114,0.8,7,527,42,0.03,NULL,6.63
Pintado (peixe) cru,Filé,120,gramas,91,80,0,18.6,1.3,0.6,NULL,43,NULL,12,0.2,NULL,294,24,NULL,NULL,4.95
Pintado (peixe) grelhado sem sal,Filé,120,gramas,152,65,0,30.8,2.3,1.1,NULL,53,NULL,69,0.5,5,360,27,0.03,NULL,2.87
Pipoca preparada com óleo de soja e sem adição de sal,Saco médio,20,gramas,448,3,70,9.9,15.9,2.4,14.3,4,NULL,3,1.2,NULL,256,91,0.03,0.03,NULL
Pitanga crua,Unidade,15,gramas,41,88,10,0.9,0.2,NULL,3.2,2,24.9,18,0.4,77,113,12,0.03,0.10,NULL
Pitanga polpa congelada,Sache,100,gramas,19,95,5,0.3,0.1,NULL,0.7,5,NULL,8,0.4,73,87,6,NULL,NULL,NULL
Pó para mingau a base de cereais,Colher de sopa,37,gramas,394,5,87,6.4,1.1,0.3,3.2,399,109.4,219,3.0,21,82,16,3.72,0.47,24.16
Pó para preparo de creme de arroz,Colher de sopa,37,gramas,386,7,84,7.0,1.2,0.4,1.1,1,NULL,7,0.6,NULL,115,51,0.22,NULL,NULL
Pó para preparo de creme de milho,Colher de sopa,20,gramas,333,6,86,4.8,1.6,0.3,3.7,594,96.3,323,4.3,NULL,166,30,0.74,NULL,NULL
Pó para preparo de mingau,Colher de sopa,37,gramas,373,8,89,0.6,0.4,0.1,0.9,15,NULL,522,42.0,1533,NULL,4,3.41,NULL,19.39
Polenta pré-cozida,Colher de sopa,30,gramas,103,73,23,2.3,0.3,NULL,2.4,442,NULL,1,NULL,NULL,100,4,0.04,NULL,NULL
Polpa de abacaxi congelada,Sache,100,Unidade,31,91,8,0.5,0.1,NULL,0.3,1,1.2,14,0.4,1,107,10,0.05,NULL,NULL
Polpa de açai com xarope de guaraná e glucose,Copo duplo,240,gramas,110,74,21,0.7,3.7,0.7,1.7,15,10.3,22,0.3,NULL,75,13,NULL,NULL,NULL
Polpa de açai,taça pequena,100,gramas,58,89,6,0.8,3.9,0.7,2.6,5,NULL,35,0.4,NULL,124,17,NULL,0.04,NULL
Polpa de acerola congelada,Sache,100,gramas,22,94,6,0.6,NULL,NULL,0.7,1,623.2,8,0.2,96,112,9,NULL,0.10,NULL
Polpa de cajá congelada,Unidade média,65,gramas,26,92,6,0.6,0.2,NULL,1.4,7,NULL,9,0.3,53,148,7,0.04,NULL,NULL
Polpa de caju congelada,Sache,100,Unidade,37,90,9,0.5,0.2,NULL,0.8,4,119.7,1,0.1,11,88,7,NULL,0.02,2.25
Polpa de cupuaçu congelada,Sache,100,gramas,49,87,11,0.8,0.6,0.3,1.6,1,10.5,5,0.3,NULL,291,14,0.07,0.07,NULL
Polvilho doce,Colher de sopa,15,gramas,351,13,87,0.4,NULL,NULL,0.2,2,NULL,27,0.5,NULL,38,4,NULL,NULL,NULL
Bisteca grelhada (carne suina) sem adição de sal,Unidade média,100,gramas,280,52,0,28.9,17.4,7.5,NULL,51,NULL,34,0.9,NULL,366,25,0.77,0.14,1.92
Rabo de porco salgado cru,Unidade,35,gramas,377,44,0,15.6,34.5,11.6,NULL,1158,NULL,22,0.6,NULL,24,4,0.20,0.06,1.43
Presunto com capa de gordura,Fatia média,15,gramas,128,74,1,14.4,6.8,1.9,NULL,1021,NULL,12,0.7,NULL,295,17,0.62,0.03,3.78
Presunto sem capa de gordura,Fatia média,15,gramas,94,77,2,14.3,2.7,0.9,NULL,1039,NULL,23,0.8,NULL,307,18,0.50,0.03,4.00
Pupunha cozida  sem adição de sal,Unidade média,25,gramas,219,54,30,2.5,12.8,3.1,4.3,1,2.2,28,0.5,438,303,25,NULL,0.09,NULL
Purê de tomate,Colher de sopa,20,gramas,28,91,7,1.4,NULL,NULL,1.0,104,5.4,13,1.3,45,308,15,NULL,NULL,1.18
Queijo minas frescal,Fatia média,30,gramas,264,56,3,17.4,20.2,11.4,NULL,310,NULL,579,0.9,161,105,7,NULL,0.25,NULL
Queijo minas meia cura,Fatia média,30,gramas,321,47,4,21.2,24.6,13.2,NULL,501,NULL,696,0.2,111,120,27,0.03,0.32,NULL
Queijo mozarela,Fatia média,15,gramas,330,45,3,22.6,25.2,14.2,NULL,581,NULL,875,0.3,109,62,24,NULL,0.20,NULL
Queijo parmesão,Colher de sopa,15,gramas,453,21,2,35.6,33.5,19.7,NULL,1844,NULL,992,0.5,66,96,33,NULL,0.44,NULL
Queijo pasteurizado,Fatia média,30,gramas,303,54,6,9.4,27.4,15.9,NULL,780,NULL,323,0.3,57,194,16,NULL,0.20,NULL
Queijo petit suisse morango,Unidade,45,gramas,121,72,18,5.8,2.8,1.6,NULL,412,NULL,731,0.1,273,121,27,0.22,0.27,2.68
Queijo prato,Fatia média,30,gramas,360,42,2,22.7,29.1,16.3,NULL,580,NULL,940,0.3,123,73,28,NULL,0.22,NULL
Requeijão cremoso,Colher de sopa,30,mL,257,62,2,9.6,23.4,13.7,NULL,558,NULL,259,0.1,195,93,12,NULL,0.19,NULL
Queijo ricota,Fatia média,30,gramas,140,74,4,12.6,8.1,4.5,NULL,283,NULL,253,0.1,53,112,12,NULL,0.15,NULL
Quiabo cru,Colher de sopa,30,gramas,30,91,6,1.9,0.3,NULL,4.6,1,5.6,112,0.4,25,249,50,0.10,NULL,NULL
Quibe assado com adição de pouco sal,Pedaço médio,50,gramas,136,69,13,14.6,2.7,1.2,1.9,219,NULL,16,2.2,NULL,288,36,0.04,0.04,1.81
Quibe assado sem adição de sal,Pedaço médio,50,gramas,136,69,13,14.6,2.7,1.2,1.9,40,NULL,16,2.2,NULL,288,36,0.04,0.04,1.81
Quibe cru sem adição de sal,Colher de sopa,40,gramas,109,75,11,12.4,1.7,0.7,1.6,39,NULL,12,1.7,NULL,242,26,0.09,0.03,1.20
Quibebe preparado com adição de pouco sal,Colher de sopa,35,gramas,86,81,7,8.6,2.7,1.0,1.7,373,NULL,8,0.8,0,153,10,NULL,0.03,NULL
Quibebe preparado sem adição de sal,Colher de sopa,35,gramas,86,81,7,8.6,2.7,1.0,1.7,247,NULL,8,0.8,0,153,10,NULL,0.03,NULL
Quindim,Unidade média,35,gramas,411,24,46,4.7,24.4,11.3,3.2,27,NULL,37,1.4,76,111,15,NULL,0.04,1.14
Rabanete cru,Colher de sopa,35,gramas,14,95,3,1.4,0.1,NULL,2.2,11,9.6,21,0.4,NULL,328,10,0.06,0.02,NULL
Rapadura,Pedaço médio,55,gramas,352,7,91,1.0,0.1,NULL,NULL,22,NULL,30,4.4,NULL,459,47,NULL,NULL,NULL
Água tônica (refrigerante),Copo duplo,240,mL,31,92,8,0.0,0.0,NULL,NULL,8,NULL,1,NULL,NULL,2,NULL,NULL,NULL,NULL
Coca-cola (refrigerante),Copo duplo,240,mL,34,91,9,0.0,0.0,NULL,NULL,7,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL
Guaraná (refrigerante),Copo duplo,240,mL,39,90,10,0.0,0.0,NULL,NULL,9,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL
Refrigerante sabor laranja,Copo duplo,240,mL,46,88,12,0.0,0.0,NULL,NULL,9,NULL,2,NULL,NULL,16,1,NULL,NULL,NULL
Refrigerante sabor limão,Copo duplo,240,mL,40,90,10,0.0,0.0,NULL,NULL,9,NULL,2,NULL,NULL,4,1,NULL,NULL,NULL
Repolho branco cru,Colher de sopa,10,gramas,17,95,4,0.9,0.1,NULL,1.9,4,18.7,35,0.2,3,150,9,NULL,0.03,NULL
